"","research_id","respondent_id","response_id","object","original_response","cleaned_response","originality_rater01","originality_rater02","originality_rater03"
"1996","CESvalid2019.bf1",89,1090,"brick","gebruiken als plaveisel of vloering","plaveisel bevloering",1,1,2
"1997","CESvalid2019.bf1",39,994,"brick","Plek afdekken","plek afdekken",2,2,2
"1998","CESvalid2019.bb2",40,417,"brick","Iets op zijn plek te houden","plek houden",2,2,2
"1999","CESvalid2019.fb2",106,874,"brick","iets pletten","pletten",2,2,2
"2000","CESvalid2019.bf1",12,951,"brick","Podium","podium",2,1,2
"2001","CESvalid2019.bb1",22,63,"brick","Politie","politie",0,0,0
"2002","CESvalid2019.bb2",68,484,"brick","Prakken","prakken",2,3,2
"2003","CESvalid2019.bf1",54,1025,"brick","Presenteren","presenteren",1,3,3
"2004","CESvalid2019.fb2",34,667,"brick","presse papier","presse papier",3,2,2
"2005","CESvalid2019.fb2",47,687,"brick","Press papier","presse papier",3,2,2
"2006","CESvalid2019.bb2",68,474,"brick","Prikken","prikken",1,2,2
"2007","CESvalid2019.bb1",58,144,"brick","Prullenbak","prullenbak",1,2,3
"2008","CESvalid2019.fb2",100,849,"brick","Puf","puf",0,0,0
"2009","CESvalid2019.bb1",93,224,"brick","Punt slijpen op hout","punt slijpen hout",4,3,3
"2010","CESvalid2019.bb2",128,607,"brick","Put","put",1,2,2
"2011","CESvalid2019.bf1",12,944,"brick","Put","put",1,2,2
"2012","CESvalid2019.bf1",94,1109,"brick","Put","put",1,2,2
"2013","CESvalid2019.bb1",68,163,"brick","Put bouwen","put bouwen",1,2,2
"2014","CESvalid2019.bb2",22,354,"brick","Een put van bouwen","put bouwen",1,2,2
"2015","CESvalid2019.fb2",83,805,"brick","Raam","raam",0,1,2
"2016","CESvalid2019.fb2",118,900,"brick","Raam","raam",0,1,2
"2017","CESvalid2019.bf1",91,1098,"brick","Je kan er een raam mee in","raam",1,1,2
"2018","CESvalid2019.bb1",58,134,"brick","Door een raam gooien","raam gooien",1,1,1
"2019","CESvalid2019.bb2",58,451,"brick","Door een raam gooien","raam gooien",1,1,1
"2020","CESvalid2019.fb2",51,706,"brick","door het raam gooien","raam gooien",1,1,1
"2021","CESvalid2019.fb2",64,735,"brick","Raam doorgooien","raam gooien",1,1,1
"2022","CESvalid2019.fb2",47,682,"brick","Raam ingooien","raam ingooien",1,1,1
"2023","CESvalid2019.fb2",20,638,"brick","Raam inslaan","raam inslaan",1,1,1
"2024","CESvalid2019.bf1",112,1154,"brick","raam inslaan","raam inslaan",1,1,1
"2025","CESvalid2019.bb1",10,17,"brick","raam intikken","raam intikken",1,1,1
"2026","CESvalid2019.bb2",84,521,"brick","Rand van tuin aanleggen","rand tuin aanleggen",2,1,2
"2027","CESvalid2019.fb2",65,751,"brick","Random","random",0,0,0
"2028","CESvalid2019.bb1",110,247,"brick","Rechthoek","rechthoek",0,0,3
"2029","CESvalid2019.fb2",65,755,"brick","Rechthoek","rechthoek",0,0,3
"2030","CESvalid2019.bf1",12,949,"brick","Regenboog","regenboog",0,0,3
"2031","CESvalid2019.bb1",36,113,"brick","rivier (klei","rivier klei",0,0,3
"2032","CESvalid2019.bb1",129,274,"brick","Het gebruiken als rode krijt","rode krijt",2,0,3
"2033","CESvalid2019.bb1",36,111,"brick","rood","rood",0,0,0
"2034","CESvalid2019.fb2",78,787,"brick","rood","rood",0,0,0
"2035","CESvalid2019.fb2",118,909,"brick","Rood","rood",0,0,0
"2036","CESvalid2019.bf1",73,1054,"brick","rood","rood",0,0,0
"2037","CESvalid2019.bf1",98,1139,"brick","Rood","rood",0,0,0
"2038","CESvalid2019.fb2",65,749,"brick","Rood/oranje","rood oranje",0,0,0
"2039","CESvalid2019.bb2",22,352,"brick","Rood poster van maken","rood poster",3,0,3
"2040","CESvalid2019.bf1",96,1124,"brick","Rotzooi","rotzooi",0,0,1
"2041","CESvalid2019.fb2",100,858,"brick","Rst","rst",0,0,0
"2042","CESvalid2019.bf1",30,969,"brick","ruit in gooien","ruit gooien",1,1,1
"2043","CESvalid2019.bb1",84,198,"brick","Door ruit heen gooien","ruit heen gooien",1,1,1
"2044","CESvalid2019.bb1",93,220,"brick","Ruit ingooien","ruit ingooien",1,1,1
"2045","CESvalid2019.bb1",103,243,"brick","Ruit ingooien","ruit ingooien",1,1,1
"2046","CESvalid2019.bb2",93,555,"brick","Ruit ingooien","ruit ingooien",1,1,1
"2047","CESvalid2019.bb2",103,574,"brick","Ruit ingooien","ruit ingooien",1,1,1
"2048","CESvalid2019.fb2",29,656,"brick","ruit ingooien","ruit ingooien",1,1,1
"2049","CESvalid2019.fb2",132,928,"brick","Ruit inslaan","ruit inslaan",1,1,1
"2050","CESvalid2019.bf1",73,1051,"brick","ruw","ruw",0,0,0
"2051","CESvalid2019.bb1",93,227,"brick","Ruzie maken en iemand verwonden","ruzie verwonden",2,2,2
"2052","CESvalid2019.bb2",68,485,"brick","S","s",0,0,0
"2053","CESvalid2019.bb2",18,341,"brick","Schaafwond","schaafwond",0,0,0
"2054","CESvalid2019.bf1",73,1056,"brick","schaafwond","schaafwond",0,0,0
"2055","CESvalid2019.bb1",31,93,"brick","Scheiding","scheiding",2,0,2
"2056","CESvalid2019.bf1",119,1182,"brick","scheiding","scheiding",2,2,2
"2057","CESvalid2019.bb2",31,394,"brick","scheiding tussen twee huizen","scheiding tussen huizen",2,2,2
"2058","CESvalid2019.bb2",103,575,"brick","In scherven breken om te overleven","scherven breken overleven",2,3,3
"2059","CESvalid2019.bb1",22,59,"brick","Schilderen","schilderen",2,3,3
"2060","CESvalid2019.bb1",58,135,"brick","Schilderen","schilderen",2,3,3
"2061","CESvalid2019.bb1",80,182,"brick","Op schilderen","schilderen",2,3,3
"2062","CESvalid2019.bb1",84,194,"brick","Op schilderen","schilderen",2,3,3
"2063","CESvalid2019.bb1",85,204,"brick","Schilderen","schilderen",2,3,3
"2064","CESvalid2019.bb2",84,517,"brick","Schilderen","schilderen",2,3,3
"2065","CESvalid2019.bb2",85,535,"brick","Schilderen","schilderen",2,3,3
"2066","CESvalid2019.fb2",83,810,"brick","Schilderen","schilderen",2,3,3
"2067","CESvalid2019.fb2",92,820,"brick","schilderen","schilderen",2,3,3
"2068","CESvalid2019.bf1",86,1085,"brick","Schilderij op maken","schilderij",2,3,3
"2069","CESvalid2019.bb2",28,382,"brick","schoenen","schoenen",3,4,4
"2070","CESvalid2019.bb2",10,307,"brick","schoenenrek","schoenenrek",3,2,3
"2071","CESvalid2019.bb1",22,67,"brick","Schoorsteen","schoorsteen",1,1,2
"2072","CESvalid2019.bb2",80,513,"brick","Schrijven","schrijven",2,4,3
"2073","CESvalid2019.fb2",74,773,"brick","Schrijven","schrijven",2,4,3
"2074","CESvalid2019.bf1",33,979,"brick","schuren","schuren",3,3,3
"2075","CESvalid2019.bb1",31,94,"brick","Schutting","schutting",1,1,2
"2076","CESvalid2019.bb2",31,395,"brick","schutting","schutting",1,1,2
"2077","CESvalid2019.bb2",42,428,"brick","Schuur","schuur",1,1,2
"2078","CESvalid2019.bf1",112,1155,"brick","schuur","schuur",1,1,2
"2079","CESvalid2019.bf1",89,1089,"brick","Gebruiken als schuurobject","schuurobject",3,2,3
"2080","CESvalid2019.bf1",76,1066,"brick","sfeervol","sfeervol",0,0,0
"2081","CESvalid2019.bb2",44,445,"brick","Siervoorwerpen maken","siervoorwerpen",2,4,3
"2082","CESvalid2019.fb2",45,679,"brick","sinterklaassurprise","sinterklaas surprise",2,3,3
"2083","CESvalid2019.fb2",100,842,"brick","Sjans","sjans",0,0,0
"2084","CESvalid2019.fb2",124,918,"brick","Slaan","slaan",1,2,2
"2085","CESvalid2019.bf1",50,1014,"brick","slaan","slaan",1,2,2
"2086","CESvalid2019.bf1",116,1162,"brick","Slaan","slaan",1,2,2
"2087","CESvalid2019.fb2",74,770,"brick","Slijpen","slijpen",3,3,2
"2088","CESvalid2019.bb2",114,594,"brick","Slijper","slijper",3,3,2
"2089","CESvalid2019.bb1",102,233,"brick","Sloopkogel","sloopkogel",2,3,2
"2090","CESvalid2019.bb2",40,419,"brick","Iets mee slopen","slopen",1,3,1
"2091","CESvalid2019.bb2",55,450,"brick","Slopen","slopen",1,3,1
"2092","CESvalid2019.fb2",49,699,"brick","slopen","slopen",1,3,1
"2093","CESvalid2019.fb2",74,772,"brick","Slopen","slopen",1,3,1
"2094","CESvalid2019.bb1",40,114,"brick","Iets slopen, door te gooien","slopen gooien",1,3,NA
"2095","CESvalid2019.bb2",18,328,"brick","Sloten","sloten",1,1,0
"2096","CESvalid2019.bb2",93,553,"brick","Iets mee sluipen","sluipen",2,0,2
"2097","CESvalid2019.bb1",18,42,"brick","Snel","snel",0,0,0
"2098","CESvalid2019.bb2",25,372,"brick","Soort van schuurpapier","soort schuurpapier",3,2,3
"2099","CESvalid2019.bb2",14,320,"brick","als speelgoed gebruiken","speelgoed",2,3,2
"2100","CESvalid2019.fb2",69,764,"brick","Speelgoed","speelgoed",2,3,2
"2101","CESvalid2019.bf1",12,956,"brick","Speelkuil","speelkuil",2,3,3
"2102","CESvalid2019.bf1",119,1174,"brick","spel","spel",2,3,2
"2103","CESvalid2019.bb2",10,295,"brick","spelen","spelen",2,3,2
"2104","CESvalid2019.bb2",28,386,"brick","spelen","spelen",2,3,2
"2105","CESvalid2019.bb2",55,449,"brick","Spelen","spelen",2,3,2
"2106","CESvalid2019.fb2",74,775,"brick","Spelen","spelen",2,3,2
"2107","CESvalid2019.fb2",124,921,"brick","Spelen","spelen",2,3,2
"2108","CESvalid2019.fb2",132,937,"brick","Mee spelen","spelen",2,3,2
"2109","CESvalid2019.bf1",119,1179,"brick","spelen","spelen",2,3,2
"2110","CESvalid2019.bb1",120,265,"brick","spongebob","spongebob",0,0,3
"2111","CESvalid2019.bb2",120,600,"brick","spongebob-broek","spongebob broek",1,0,4
"2112","CESvalid2019.bb1",103,244,"brick","Sportelement opstellen (overheen springen o.i.d.)","sportelement opstellen",3,3,3
"2113","CESvalid2019.bb1",80,189,"brick","Mee sporten","sporten",3,3,2
"2114","CESvalid2019.bf1",76,1070,"brick","staal","staal",0,0,0
"2115","CESvalid2019.bb1",68,160,"brick","Er op staan","staan",2,1,2
"2116","CESvalid2019.bb2",10,297,"brick","op staan","staan",2,1,2
"2117","CESvalid2019.fb2",78,783,"brick","staan","staan",2,1,2
"2118","CESvalid2019.bf1",98,1131,"brick","Staat","staat",0,1,0
"2119","CESvalid2019.bb2",102,570,"brick","Stamper","stamper",3,3,3
"2120","CESvalid2019.bb1",7,8,"brick","Standaard","standaard",2,2,2
"2121","CESvalid2019.bb1",10,22,"brick","als standaard","standaard",2,2,2
"2122","CESvalid2019.bb1",102,236,"brick","Standaard","standaard",2,2,2
"2123","CESvalid2019.bb1",14,30,"brick","stapelen","stapelen",1,2,1
"2124","CESvalid2019.bb2",4,282,"brick","Stapelen","stapelen",1,2,1
"2125","CESvalid2019.bb2",31,389,"brick","Stapelen","stapelen",1,2,1
"2126","CESvalid2019.bb2",90,544,"brick","Stapelen","stapelen",1,2,1
"2127","CESvalid2019.fb2",64,742,"brick","Stapelen","stapelen",1,2,1
"2128","CESvalid2019.fb2",81,789,"brick","stapelen","stapelen",1,2,1
"2129","CESvalid2019.fb2",92,821,"brick","stapelen","stapelen",1,2,1
"2130","CESvalid2019.bf1",116,1163,"brick","Stapelen","stapelen",1,2,1
"2131","CESvalid2019.bf1",89,1088,"brick","Gebruiken als stapelobject","stapelobject",1,2,1
"2132","CESvalid2019.bb2",80,507,"brick","Statief","statief",3,3,2
"2133","CESvalid2019.bb1",18,36,"brick","Steen","steen",0,0,1
"2134","CESvalid2019.bb1",18,55,"brick","Steen","steen",0,0,1
"2135","CESvalid2019.bb1",110,251,"brick","Steen","steen",0,0,1
"2136","CESvalid2019.bb2",110,581,"brick","Steen","steen",0,0,1
"2137","CESvalid2019.fb2",78,786,"brick","steen","steen",0,0,1
"2138","CESvalid2019.fb2",111,884,"brick","Steen","steen",0,0,1
"2139","CESvalid2019.bf1",60,1027,"brick","Steen","steen",0,0,1
"2140","CESvalid2019.bf1",73,1050,"brick","steen","steen",0,0,1
"2141","CESvalid2019.bf1",94,1104,"brick","Steen","steen",0,0,1
"2142","CESvalid2019.bf1",98,1127,"brick","Steen","steen",0,0,1
"2143","CESvalid2019.bb1",22,68,"brick","Steenfabriek","steenfabriek",0,0,1
"2144","CESvalid2019.bb1",36,108,"brick","steenfabriek","steenfabriek",0,0,1
"2145","CESvalid2019.bb2",23,369,"brick","Als steengrill","steengrill",3,2,2
"2146","CESvalid2019.bf1",48,1008,"brick","Steenoven","steenoven",3,2,2
"2147","CESvalid2019.bf1",96,1112,"brick","Steenoven","steenoven",3,2,2
"2148","CESvalid2019.bb2",68,473,"brick","Steken","steken",2,2,2
"2149","CESvalid2019.fb2",81,793,"brick","stempelen","stempelen",3,2,3
"2150","CESvalid2019.bb2",42,437,"brick","Stenen","stenen",0,0,1
"2151","CESvalid2019.bf1",96,1114,"brick","Stenen bakjes","stenen bakjes",3,3,2
"2152","CESvalid2019.bb2",28,376,"brick","stenen voetbal","stenen voetbal",3,4,3
"2153","CESvalid2019.bb1",61,154,"brick","Als steun gebruiken","steun",2,2,2
"2154","CESvalid2019.bb2",61,464,"brick","Steun","steun",2,2,2
"2155","CESvalid2019.fb2",69,762,"brick","Steun","steun",2,2,2
"2156","CESvalid2019.bb2",18,332,"brick","Stevig","stevig",0,0,0
"2157","CESvalid2019.bf1",73,1046,"brick","stevig","stevig",0,0,0
"2158","CESvalid2019.bb2",58,455,"brick","Stoel mee maken","stoel",3,2,2
"2159","CESvalid2019.bb2",75,500,"brick","Stoel maken","stoel",3,2,2
"2160","CESvalid2019.bb2",110,585,"brick","Stoel","stoel",2,2,2
"2161","CESvalid2019.fb2",83,799,"brick","Stoel","stoel",2,2,2
"2162","CESvalid2019.fb2",95,836,"brick","een stoel","stoel",2,2,2
"2163","CESvalid2019.bf1",24,965,"brick","stoel","stoel",2,2,2
"2164","CESvalid2019.bf1",86,1080,"brick","Stoel","stoel",2,2,2
"2165","CESvalid2019.bf1",91,1094,"brick","Stoel van maken","stoel",3,2,2
"2166","CESvalid2019.bb1",114,262,"brick","Stoelen","stoelen",2,2,2
"2167","CESvalid2019.bb1",42,121,"brick","Stoep","stoep",1,1,1
"2168","CESvalid2019.bb2",42,425,"brick","Stoep","stoep",1,1,1
"2169","CESvalid2019.bb2",84,522,"brick","Stoep maken","stoep",1,1,1
"2170","CESvalid2019.bb2",128,610,"brick","Stoep","stoep",1,1,1
"2171","CESvalid2019.fb2",83,804,"brick","Stoep","stoep",1,1,1
"2172","CESvalid2019.fb2",118,901,"brick","Stoep","stoep",1,1,1
"2173","CESvalid2019.bf1",98,1134,"brick","Stoep","stoep",1,1,1
"2174","CESvalid2019.bb2",102,567,"brick","Stoepkrijt","stoepkrijt",2,3,3
"2175","CESvalid2019.fb2",29,660,"brick","stoepkrijten","stoepkrijten",2,3,3
"2176","CESvalid2019.bb1",90,213,"brick","Straat","straat",1,1,1
"2177","CESvalid2019.bb2",36,405,"brick","straat","straat",1,1,1
"2178","CESvalid2019.bb2",90,542,"brick","Straat","straat",1,1,1
"2179","CESvalid2019.fb2",29,651,"brick","straat","straat",1,1,1
"2180","CESvalid2019.bf1",48,1009,"brick","Straat","straat",1,1,1
"2181","CESvalid2019.bb2",58,458,"brick","Straat mee aanleggen","straat aanleggen",1,1,1
"2182","CESvalid2019.bb2",10,300,"brick","straat mee betegelen","straat betegelen",1,1,1
"2183","CESvalid2019.fb2",51,703,"brick","straat betegelen","straat betegelen",1,1,1
"2184","CESvalid2019.fb2",64,737,"brick","Straat betegelen","straat betegelen",1,1,1
"2185","CESvalid2019.bb1",55,132,"brick","Straat leggen","straat leggen",1,1,1
"2186","CESvalid2019.bb1",58,147,"brick","Een straat mee leggen","straat leggen",1,1,1
"2187","CESvalid2019.bb1",68,156,"brick","Straat leggen","straat leggen",1,1,1
"2188","CESvalid2019.bb1",75,174,"brick","Straat leggen","straat leggen",1,1,1
"2189","CESvalid2019.bf1",67,1039,"brick","Straat leggen","straat leggen",1,1,1
"2190","CESvalid2019.bb2",75,495,"brick","Straat tegelen","straat tegelen",1,1,1
"2191","CESvalid2019.fb2",34,663,"brick","straatje leggen","straatje leggen",1,1,1
"2192","CESvalid2019.fb2",95,830,"brick","straten leggen","straten leggen",1,1,1
"2193","CESvalid2019.bb2",80,505,"brick","Stukjes hakken","stukjes hakken",1,3,1
"2194","CESvalid2019.fb2",69,766,"brick","Symbool","symbool",0,4,3
"2195","CESvalid2019.bb2",58,454,"brick","Tafel mee maken","tafel",3,2,2
"2196","CESvalid2019.bb2",128,608,"brick","Tafel","tafel",2,2,2
"2197","CESvalid2019.fb2",69,761,"brick","Tafel","tafel",2,2,2
"2198","CESvalid2019.fb2",83,806,"brick","Tafel","tafel",2,2,2
"2199","CESvalid2019.fb2",95,837,"brick","tafel","tafel",2,2,2
"2200","CESvalid2019.bf1",86,1078,"brick","Tafel","tafel",2,2,2
"2201","CESvalid2019.bf1",37,984,"brick","Tafelpoot verhogen","tafelpoot verhogen",3,2,2
"2202","CESvalid2019.fb2",3,619,"brick","tafeltje","tafeltje",2,2,2
"2203","CESvalid2019.bf1",24,966,"brick","als tafeltje","tafeltje",2,2,2
"2204","CESvalid2019.bf1",94,1107,"brick","Technisch","technisch",0,0,0
"2205","CESvalid2019.bb2",42,433,"brick","Tegel","tegel",1,0,1
"2206","CESvalid2019.bb2",58,461,"brick","Twee tegen elkaar klappen en gebruiken als start sein","tegen elkaar klappen start sein",4,5,4
"2207","CESvalid2019.fb2",51,709,"brick","tegenaan schoppen","tegenaan schoppen",2,3,1
"2208","CESvalid2019.bb1",61,152,"brick","Iets tegenhouden","tegenhouden",2,2,2
"2209","CESvalid2019.bb2",61,467,"brick","Iets tegenhouden","tegenhouden",2,2,2
"2210","CESvalid2019.bb1",68,158,"brick","Er op tekenen","tekenen",2,3,3
"2211","CESvalid2019.bb2",71,489,"brick","Op tekenen","tekenen",2,3,3
"2212","CESvalid2019.bf1",91,1095,"brick","Als Tennisracket gebruiken","tennisracket",4,4,4
"2213","CESvalid2019.bf1",54,1022,"brick","Tentoonstellen Amfi of BPH","tentoonstellen amfi bph",2,4,3
"2214","CESvalid2019.bb2",28,380,"brick","thuis gewichtheffen","thuis gewichtheffen",3,3,2
"2215","CESvalid2019.fb2",132,931,"brick","Tillen","tillen",2,1,2
"2216","CESvalid2019.fb2",29,658,"brick","timmeren","timmeren",3,2,2
"2217","CESvalid2019.bb2",22,356,"brick","Toren van maken","toren",1,2,2
"2218","CESvalid2019.fb2",132,932,"brick","Toren maken","toren",1,2,2
"2219","CESvalid2019.bb1",71,167,"brick","Toren bouwen","toren bouwen",1,2,2
"2220","CESvalid2019.bb1",75,177,"brick","Toren bouwen","toren bouwen",1,2,2
"2221","CESvalid2019.bb2",28,384,"brick","toren bouwen","toren bouwen",1,2,2
"2222","CESvalid2019.bb2",71,491,"brick","Toren bouwen","toren bouwen",1,2,2
"2223","CESvalid2019.bb2",75,497,"brick","Toren bouwen","toren bouwen",1,2,2
"2224","CESvalid2019.fb2",74,776,"brick","Trainen","trainen",3,3,2
"2225","CESvalid2019.fb2",124,925,"brick","Trainen","trainen",3,3,2
"2226","CESvalid2019.bb2",93,554,"brick","Trainen als gewicht","trainen gewicht",3,3,2
"2227","CESvalid2019.bb1",93,225,"brick","Trainen voor spierballen","trainen spierballen",3,3,2
"2228","CESvalid2019.bb1",103,242,"brick","Trap maken","trap",1,3,2
"2229","CESvalid2019.bb2",103,573,"brick","Trap opstellen","trap opstellen",1,3,2
"2230","CESvalid2019.bb1",90,217,"brick","Trui","trui",1,4,4
"2231","CESvalid2019.bb2",85,532,"brick","Tuin","tuin",1,1,2
"2232","CESvalid2019.bf1",123,1198,"brick","voor in je tuin","tuin",1,1,2
"2233","CESvalid2019.fb2",20,648,"brick","Tuin aanleggen","tuin aanleggen",1,1,2
"2234","CESvalid2019.bb1",114,261,"brick","Tuinbeeldjes","tuinbeeldjes",2,3,3
"2235","CESvalid2019.fb2",15,631,"brick","tuinmeubel","tuinmeubel",2,2,3
"2236","CESvalid2019.fb2",20,645,"brick","Tunnel","tunnel",1,1,2
"2237","CESvalid2019.bb1",4,5,"brick","Iets uitbeelden","uitbeelden",1,3,3
"2238","CESvalid2019.bb2",4,278,"brick","Iets uitbeelden","uitbeelden",1,3,3
"2239","CESvalid2019.fb2",121,917,"brick","Uithollen","uithollen",2,3,2
"2240","CESvalid2019.bf1",12,950,"brick","Uitkijktoren","uitkijktoren",1,2,2
"2241","CESvalid2019.fb2",100,866,"brick","Vabahahhaha","vabahahhaha",0,0,0
"2242","CESvalid2019.bb2",18,337,"brick","Vallen","vallen",1,0,0
"2243","CESvalid2019.bb2",28,381,"brick","vandalen apparaat","vandalen apparaat",2,0,2
"2244","CESvalid2019.bb2",68,483,"brick","Vast pakken","vast pakken",1,1,1
"2245","CESvalid2019.fb2",51,711,"brick","vastlijmen","vastlijmen",2,1,1
"2246","CESvalid2019.bb1",80,188,"brick","Vastmaken aan iets","vastmaken",2,1,1
"2247","CESvalid2019.bb2",4,283,"brick","Iets vastzetten","vastzetten",2,1,2
"2248","CESvalid2019.bf1",63,1036,"brick","Vastzetten van iets","vastzetten",2,1,2
"2249","CESvalid2019.bf1",33,982,"brick","vastzetten tegen wind","vastzetten tegen wind",2,2,2
"2250","CESvalid2019.fb2",49,702,"brick","ve","ve",0,0,0
"2251","CESvalid2019.bf1",131,1207,"brick","Ve","ve",0,0,0
"2252","CESvalid2019.bb2",18,331,"brick","Veiligheid","veiligheid",0,1,0
"2253","CESvalid2019.bf1",112,1157,"brick","veiligheid","veiligheid",0,1,0
"2254","CESvalid2019.fb2",34,665,"brick","ver gooi wedstrijd","ver gooi wedstrijd",4,3,3
"2255","CESvalid2019.fb2",59,727,"brick","Verbouwing","verbouwing",1,1,1
"2256","CESvalid2019.bb1",58,138,"brick","Verbrijzelen","verbrijzelen",1,2,1
"2257","CESvalid2019.bb2",80,506,"brick","Verbrijzelen","verbrijzelen",1,2,1
"2258","CESvalid2019.bf1",46,1004,"brick","Verdedigingsvoorwerp","verdedigingsvoorwerp",2,2,2
"2259","CESvalid2019.fb2",49,698,"brick","verduisteren","verduisteren",1,3,2
"2260","CESvalid2019.bb2",22,353,"brick","Verf van maken","verf",3,4,3
"2261","CESvalid2019.bb2",110,579,"brick","Verf","verf",2,4,3
"2262","CESvalid2019.fb2",81,791,"brick","vergruizen","vergruizen",2,3,1
"2263","CESvalid2019.bb1",40,116,"brick","Iets verhogen","verhogen",2,2,2
"2264","CESvalid2019.bb2",40,422,"brick","Iets verhogen","verhogen",2,2,2
"2265","CESvalid2019.bb1",7,13,"brick","Verhoging","verhoging",2,2,2
"2266","CESvalid2019.bb1",25,80,"brick","Verhoging","verhoging",2,2,2
"2267","CESvalid2019.bb1",85,208,"brick","verhogi","verhoging",2,2,2
"2268","CESvalid2019.bb2",7,286,"brick","Verhoging","verhoging",2,2,2
"2269","CESvalid2019.bb2",85,536,"brick","Verhoging","verhoging",2,2,2
"2270","CESvalid2019.bb2",93,551,"brick","Verhoging gebruiken","verhoging",2,2,2
"2271","CESvalid2019.bb2",114,595,"brick","Verhoging","verhoging",2,2,2
"2272","CESvalid2019.fb2",49,694,"brick","verhoging","verhoging",2,2,2
"2273","CESvalid2019.bb2",11,314,"brick","Verhoging van bed of kast","verhoging bed kast",2,2,2
"2274","CESvalid2019.bb2",84,523,"brick","Verhoging als je er op staat","verhoging staat",2,2,2
"2275","CESvalid2019.bb1",93,226,"brick","Verhoging voor een stoel","verhoging stoel",2,2,2
"2276","CESvalid2019.bf1",76,1064,"brick","verkleurd","verkleurd",2,0,0
"2277","CESvalid2019.bb1",85,206,"brick","Vermalen","vermalen",2,3,1
"2278","CESvalid2019.bb1",102,239,"brick","Om mee te vermalen","vermalen",2,3,1
"2279","CESvalid2019.bf1",30,971,"brick","verplaatsen","verplaatsen",1,1,1
"2280","CESvalid2019.bb2",80,514,"brick","Vers","vers",0,0,0
"2281","CESvalid2019.bf1",76,1059,"brick","verschillende kleuren","verschillende kleuren",0,0,3
"2282","CESvalid2019.bf1",76,1068,"brick","verschillende lagen","verschillende lagen",0,1,3
"2283","CESvalid2019.bf1",30,970,"brick","verschuiven","verschuiven",1,1,1
"2284","CESvalid2019.bf1",123,1196,"brick","versiering","versiering",2,2,3
"2285","CESvalid2019.bf1",131,1205,"brick","Als versiering gebruiken","versiering",2,2,3
"2286","CESvalid2019.bb1",129,275,"brick","Gebruiken als versiering in je tuin","versiering tuin",2,2,3
"2287","CESvalid2019.bf1",116,1168,"brick","Verstevigen","verstevigen",2,2,2
"2288","CESvalid2019.bb2",44,444,"brick","Versteviging","versteviging",2,2,2
"2289","CESvalid2019.bf1",16,959,"brick","versteviging voor mijn palletbed","versteviging pallet bed",3,2,2
"2290","CESvalid2019.fb2",15,634,"brick","versteviging om plastic te bevestigen","versteviging plastic bevestigen",2,2,2
"2291","CESvalid2019.bb1",44,129,"brick","Versteviging van voorwerpen","versteviging voorwerpen",2,2,2
"2292","CESvalid2019.fb2",51,716,"brick","verstoppen","verstoppen",1,3,2
"2293","CESvalid2019.bb2",58,452,"brick","Verven","verven",2,3,3
"2294","CESvalid2019.fb2",51,717,"brick","verven","verven",2,3,3
"2295","CESvalid2019.fb2",81,792,"brick","verven","verven",2,3,3
"2296","CESvalid2019.bf1",54,1016,"brick","Verfen","verven",2,3,3
"2297","CESvalid2019.bf1",119,1180,"brick","verven","verven",2,3,3
"2298","CESvalid2019.bb2",85,527,"brick","Vervormen","vervormen",1,3,2
"2299","CESvalid2019.fb2",45,678,"brick","verwerken in kunstwerk","verwerken kunstwerk",2,3,3
"2300","CESvalid2019.bb2",93,550,"brick","Verwonden","verwonden",2,2,2
"2301","CESvalid2019.bb1",61,151,"brick","Iets verzwaren","verzwaren",2,2,2
"2302","CESvalid2019.bb2",11,315,"brick","Iets mee verzwaren","verzwaren",2,2,2
"2303","CESvalid2019.bb2",61,466,"brick","Iets verzwaren","verzwaren",2,2,2
"2304","CESvalid2019.bf1",33,981,"brick","iets verzwaren","verzwaren",2,2,2
"2305","CESvalid2019.fb2",45,676,"brick","iets verzwaren tegen de wind","verzwaren tegen wind",2,2,2
"2306","CESvalid2019.fb2",65,756,"brick","Vestigingen","vestigingen",2,1,2
"2307","CESvalid2019.bb2",18,346,"brick","Vierkant","vierkant",0,0,3
"2308","CESvalid2019.fb2",65,754,"brick","Vierkant","vierkant",0,0,3
"2309","CESvalid2019.bf1",77,1072,"brick","vierkant","vierkant",0,0,3
"2310","CESvalid2019.bf1",98,1136,"brick","Vierkant","vierkant",0,0,3
"2311","CESvalid2019.bb2",18,329,"brick","Vies","vies",0,0,0
"2312","CESvalid2019.bf1",12,953,"brick","Vila","villa",1,1,2
"2313","CESvalid2019.bb1",71,171,"brick","Vis vangen","vis vangen",4,4,3
"2314","CESvalid2019.bf1",54,1021,"brick","In vitrine kast plaatsen","vitrine kast plaatsen",2,1,2
"2315","CESvalid2019.bb1",90,212,"brick","Vloer","vloer",1,1,2
"2316","CESvalid2019.bb2",90,540,"brick","Vloer","vloer",1,1,2
"2317","CESvalid2019.bb2",42,432,"brick","Voeg","voeg",1,1,2
"2318","CESvalid2019.bb1",36,112,"brick","voegen","voegen",1,1,2
"2319","CESvalid2019.bf1",12,954,"brick","Voetbalkuil","voetbalkuil",3,3,3
"2320","CESvalid2019.bf1",86,1084,"brick","Voeten steun","voeten steun",2,2,2
"2321","CESvalid2019.bf1",122,1186,"brick","Voetenbank","voetenbank",2,2,2
"2322","CESvalid2019.bb2",58,456,"brick","Voetenbankje","voetenbankje",2,2,2
